[2018-04-17 17:17:54,266: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/apps/worker.py:161: CDeprecationWarning: 
Starting from version 3.2 Celery will refuse to accept pickle by default.

The pickle serializer is a security concern as it may give attackers
the ability to execute any command.  It's important to secure
your broker from unauthorized access when using pickle, so we think
that enabling pickle should require a deliberate action and not be
the default choice.

If you depend on pickle then you should set a setting to disable this
warning and to be sure that everything will continue working
when you upgrade to Celery 3.2::

    CELERY_ACCEPT_CONTENT = ['pickle', 'json', 'msgpack', 'yaml']

You must only enable the serializers that you will actually use.


  warnings.warn(CDeprecationWarning(W_PICKLE_DEPRECATED))
[2018-04-17 17:17:55,368: WARNING/MainProcess] /usr/lib/python2.7/site-packages/djcelery/loaders.py:133: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-17 17:17:55,369: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/fixups/django.py:265: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warnings.warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-17 17:17:55,369: WARNING/MainProcess] celery@bogon ready.
[2018-04-17 17:17:56,707: WARNING/MainProcess] Exception
[2018-04-17 17:17:56,707: WARNING/MainProcess] KeyError
[2018-04-17 17:17:56,707: WARNING/MainProcess] :
[2018-04-17 17:17:56,707: WARNING/MainProcess] KeyError(140646120990528,)
[2018-04-17 17:17:56,708: WARNING/MainProcess] in
[2018-04-17 17:17:56,708: WARNING/MainProcess] <module 'threading' from '/usr/lib64/python2.7/threading.pyc'>
[2018-04-17 17:17:56,708: WARNING/MainProcess] ignored
[2018-04-17 17:17:59,459: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/apps/worker.py:161: CDeprecationWarning: 
Starting from version 3.2 Celery will refuse to accept pickle by default.

The pickle serializer is a security concern as it may give attackers
the ability to execute any command.  It's important to secure
your broker from unauthorized access when using pickle, so we think
that enabling pickle should require a deliberate action and not be
the default choice.

If you depend on pickle then you should set a setting to disable this
warning and to be sure that everything will continue working
when you upgrade to Celery 3.2::

    CELERY_ACCEPT_CONTENT = ['pickle', 'json', 'msgpack', 'yaml']

You must only enable the serializers that you will actually use.


  warnings.warn(CDeprecationWarning(W_PICKLE_DEPRECATED))
[2018-04-17 17:18:00,557: WARNING/MainProcess] /usr/lib/python2.7/site-packages/djcelery/loaders.py:133: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-17 17:18:00,557: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/fixups/django.py:265: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warnings.warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-17 17:18:00,558: WARNING/MainProcess] celery@bogon ready.
[2018-04-17 17:18:21,034: DEBUG/Worker-2] (0.000) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '84dbb2e2-0b1c-4606-9014-8fa1c6ab3a78'; args=('84dbb2e2-0b1c-4606-9014-8fa1c6ab3a78',)
[2018-04-21 04:00:00,973: DEBUG/Worker-2] (0.000) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-20%' AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-20%', 4)
[2018-04-21 04:00:00,977: WARNING/Worker-2] {'user_id': 1L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 0, 'type2': 0}
[2018-04-21 04:00:00,984: DEBUG/Worker-1] (0.002) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '42476d55-9b44-4a0c-ab37-885f25833358'; args=('42476d55-9b44-4a0c-ab37-885f25833358',)
[2018-04-21 04:00:00,995: DEBUG/Worker-2] (0.004) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (1, 0, 0, 0, 0, 0, '2018-04-20'); args=[1, 0, 0, 0, 0, 0, u'2018-04-20']
[2018-04-21 04:00:01,005: DEBUG/Worker-2] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-20%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-20%', 2, 0)
[2018-04-21 04:00:01,005: DEBUG/Worker-1] (0.002) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('42476d55-9b44-4a0c-ab37-885f25833358', 'SUCCESS', NULL, '2018-04-20 20:00:00', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['42476d55-9b44-4a0c-ab37-885f25833358', 'SUCCESS', None, u'2018-04-20 20:00:00', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-21 04:00:01,009: DEBUG/Worker-2] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-20%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-20%', 2, 1)
[2018-04-21 04:00:01,016: DEBUG/Worker-2] (0.006) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-20%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-20%', 2, 2)
[2018-04-21 04:00:01,017: DEBUG/Worker-2] (0.000) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-20%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-20%', 2, 3)
[2018-04-21 04:00:01,018: DEBUG/Worker-2] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-20%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-20%', 2, 4)
[2018-04-21 04:00:01,019: WARNING/Worker-2] {'user_id': 2L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 0, 'type2': 0}
[2018-04-21 04:00:01,032: DEBUG/Worker-2] (0.010) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (2, 0, 0, 0, 0, 0, '2018-04-20'); args=[2, 0, 0, 0, 0, 0, u'2018-04-20']
[2018-04-21 04:00:01,042: DEBUG/Worker-2] (0.000) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '0f5e9fbd-cfd8-4bff-8d54-a23cfedf3994'; args=('0f5e9fbd-cfd8-4bff-8d54-a23cfedf3994',)
[2018-04-21 04:00:01,049: DEBUG/Worker-2] (0.001) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('0f5e9fbd-cfd8-4bff-8d54-a23cfedf3994', 'SUCCESS', NULL, '2018-04-20 20:00:01', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['0f5e9fbd-cfd8-4bff-8d54-a23cfedf3994', 'SUCCESS', None, u'2018-04-20 20:00:01', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-22 04:00:00,926: DEBUG/Worker-2] (0.050) SELECT `dashboard_userprofile`.`id`, `dashboard_userprofile`.`password`, `dashboard_userprofile`.`last_login`, `dashboard_userprofile`.`is_superuser`, `dashboard_userprofile`.`username`, `dashboard_userprofile`.`first_name`, `dashboard_userprofile`.`last_name`, `dashboard_userprofile`.`email`, `dashboard_userprofile`.`is_staff`, `dashboard_userprofile`.`is_active`, `dashboard_userprofile`.`date_joined`, `dashboard_userprofile`.`name_cn`, `dashboard_userprofile`.`phone` FROM `dashboard_userprofile`; args=()
[2018-04-22 04:00:01,145: DEBUG/Worker-2] (0.026) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-21%', 0)
[2018-04-22 04:00:01,063: DEBUG/Worker-1] (0.060) UPDATE `celery_taskmeta` SET `hidden` = 1 WHERE `celery_taskmeta`.`date_done` < '2018-04-20 20:00:00'; args=(True, u'2018-04-20 20:00:00')
[2018-04-22 04:00:01,150: DEBUG/Worker-2] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-21%', 1)
[2018-04-22 04:00:01,157: DEBUG/Worker-2] (0.003) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-21%', 2)
[2018-04-22 04:00:01,162: DEBUG/Worker-2] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-21%', 3)
[2018-04-22 04:00:01,163: DEBUG/Worker-1] (0.009) DELETE FROM celery_taskmeta WHERE hidden=1; args=(True,)
[2018-04-22 04:00:01,167: DEBUG/Worker-2] (0.003) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-21%', 4)
[2018-04-22 04:00:01,180: WARNING/Worker-2] {'user_id': 1L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 0, 'type2': 0}
[2018-04-22 04:00:01,190: DEBUG/Worker-1] (0.005) UPDATE `celery_tasksetmeta` SET `hidden` = 1 WHERE `celery_tasksetmeta`.`date_done` < '2018-04-20 20:00:01'; args=(True, u'2018-04-20 20:00:01')
[2018-04-22 04:00:01,192: DEBUG/Worker-1] (0.001) DELETE FROM celery_tasksetmeta WHERE hidden=1; args=(True,)
[2018-04-22 04:00:01,248: DEBUG/Worker-1] (0.003) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '0d9293f4-3acf-4b8f-a9c6-815d239875d2'; args=('0d9293f4-3acf-4b8f-a9c6-815d239875d2',)
[2018-04-22 04:00:01,255: DEBUG/Worker-2] (0.011) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (1, 0, 0, 0, 0, 0, '2018-04-21'); args=[1, 0, 0, 0, 0, 0, u'2018-04-21']
[2018-04-22 04:00:01,287: DEBUG/Worker-2] (0.004) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-21%', 2, 0)
[2018-04-22 04:00:01,291: DEBUG/Worker-2] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-21%', 2, 1)
[2018-04-22 04:00:01,296: DEBUG/Worker-2] (0.000) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-21%', 2, 2)
[2018-04-22 04:00:01,302: DEBUG/Worker-2] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-21%', 2, 3)
[2018-04-22 04:00:01,305: DEBUG/Worker-2] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-21%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-21%', 2, 4)
[2018-04-22 04:00:01,305: WARNING/Worker-2] {'user_id': 2L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 0, 'type2': 0}
[2018-04-22 04:00:01,310: DEBUG/Worker-2] (0.001) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (2, 0, 0, 0, 0, 0, '2018-04-21'); args=[2, 0, 0, 0, 0, 0, u'2018-04-21']
[2018-04-22 04:00:01,312: DEBUG/Worker-1] (0.001) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('0d9293f4-3acf-4b8f-a9c6-815d239875d2', 'SUCCESS', NULL, '2018-04-21 20:00:01', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['0d9293f4-3acf-4b8f-a9c6-815d239875d2', 'SUCCESS', None, u'2018-04-21 20:00:01', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-22 04:00:01,358: DEBUG/Worker-2] (0.007) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '25e415d7-4b6f-452a-8c37-2f3a761b6ba9'; args=('25e415d7-4b6f-452a-8c37-2f3a761b6ba9',)
[2018-04-22 04:00:01,380: DEBUG/Worker-2] (0.001) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('25e415d7-4b6f-452a-8c37-2f3a761b6ba9', 'SUCCESS', NULL, '2018-04-21 20:00:01', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['25e415d7-4b6f-452a-8c37-2f3a761b6ba9', 'SUCCESS', None, u'2018-04-21 20:00:01', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-23 04:00:01,533: DEBUG/Worker-2] (0.258) SELECT `dashboard_userprofile`.`id`, `dashboard_userprofile`.`password`, `dashboard_userprofile`.`last_login`, `dashboard_userprofile`.`is_superuser`, `dashboard_userprofile`.`username`, `dashboard_userprofile`.`first_name`, `dashboard_userprofile`.`last_name`, `dashboard_userprofile`.`email`, `dashboard_userprofile`.`is_staff`, `dashboard_userprofile`.`is_active`, `dashboard_userprofile`.`date_joined`, `dashboard_userprofile`.`name_cn`, `dashboard_userprofile`.`phone` FROM `dashboard_userprofile`; args=()
[2018-04-23 04:00:01,787: DEBUG/Worker-1] (0.120) UPDATE `celery_taskmeta` SET `hidden` = 1 WHERE `celery_taskmeta`.`date_done` < '2018-04-21 20:00:00'; args=(True, u'2018-04-21 20:00:00')
[2018-04-23 04:00:01,912: DEBUG/Worker-1] (0.008) DELETE FROM celery_taskmeta WHERE hidden=1; args=(True,)
[2018-04-23 04:00:01,913: DEBUG/Worker-2] (0.032) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-22%', 0)
[2018-04-23 04:00:01,921: DEBUG/Worker-2] (0.000) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-22%', 1)
[2018-04-23 04:00:01,924: DEBUG/Worker-2] (0.000) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-22%', 2)
[2018-04-23 04:00:01,930: DEBUG/Worker-2] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-22%', 3)
[2018-04-23 04:00:01,936: DEBUG/Worker-2] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-22%', 4)
[2018-04-23 04:00:01,937: DEBUG/Worker-1] (0.007) UPDATE `celery_tasksetmeta` SET `hidden` = 1 WHERE `celery_tasksetmeta`.`date_done` < '2018-04-21 20:00:01'; args=(True, u'2018-04-21 20:00:01')
[2018-04-23 04:00:01,941: DEBUG/Worker-1] (0.002) DELETE FROM celery_tasksetmeta WHERE hidden=1; args=(True,)
[2018-04-23 04:00:01,942: WARNING/Worker-2] {'user_id': 1L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 0, 'type2': 0}
[2018-04-23 04:00:02,002: DEBUG/Worker-1] (0.003) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = 'dc599ebf-9114-4f1e-ae33-caa6ed62bd7d'; args=('dc599ebf-9114-4f1e-ae33-caa6ed62bd7d',)
[2018-04-23 04:00:02,018: DEBUG/Worker-2] (0.020) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (1, 0, 0, 0, 0, 0, '2018-04-22'); args=[1, 0, 0, 0, 0, 0, u'2018-04-22']
[2018-04-23 04:00:02,041: DEBUG/Worker-2] (0.005) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-22%', 2, 0)
[2018-04-23 04:00:02,044: DEBUG/Worker-2] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-22%', 2, 1)
[2018-04-23 04:00:02,051: DEBUG/Worker-2] (0.003) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-22%', 2, 2)
[2018-04-23 04:00:02,058: DEBUG/Worker-2] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-22%', 2, 3)
[2018-04-23 04:00:02,062: DEBUG/Worker-2] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-22%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-22%', 2, 4)
[2018-04-23 04:00:02,062: WARNING/Worker-2] {'user_id': 2L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 0, 'type2': 0}
[2018-04-23 04:00:02,064: DEBUG/Worker-1] (0.004) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('dc599ebf-9114-4f1e-ae33-caa6ed62bd7d', 'SUCCESS', NULL, '2018-04-22 20:00:02', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['dc599ebf-9114-4f1e-ae33-caa6ed62bd7d', 'SUCCESS', None, u'2018-04-22 20:00:02', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-23 04:00:02,067: DEBUG/Worker-2] (0.002) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (2, 0, 0, 0, 0, 0, '2018-04-22'); args=[2, 0, 0, 0, 0, 0, u'2018-04-22']
[2018-04-23 04:00:02,132: DEBUG/Worker-2] (0.002) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '1426cc2d-53aa-455e-8dd1-b574b55b6813'; args=('1426cc2d-53aa-455e-8dd1-b574b55b6813',)
[2018-04-23 04:00:02,155: DEBUG/Worker-2] (0.003) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('1426cc2d-53aa-455e-8dd1-b574b55b6813', 'SUCCESS', NULL, '2018-04-22 20:00:02', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['1426cc2d-53aa-455e-8dd1-b574b55b6813', 'SUCCESS', None, u'2018-04-22 20:00:02', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-24 04:00:01,483: DEBUG/Worker-2] (0.056) SELECT `dashboard_userprofile`.`id`, `dashboard_userprofile`.`password`, `dashboard_userprofile`.`last_login`, `dashboard_userprofile`.`is_superuser`, `dashboard_userprofile`.`username`, `dashboard_userprofile`.`first_name`, `dashboard_userprofile`.`last_name`, `dashboard_userprofile`.`email`, `dashboard_userprofile`.`is_staff`, `dashboard_userprofile`.`is_active`, `dashboard_userprofile`.`date_joined`, `dashboard_userprofile`.`name_cn`, `dashboard_userprofile`.`phone` FROM `dashboard_userprofile`; args=()
[2018-04-24 04:00:01,763: DEBUG/Worker-1] (0.186) UPDATE `celery_taskmeta` SET `hidden` = 1 WHERE `celery_taskmeta`.`date_done` < '2018-04-22 20:00:01'; args=(True, u'2018-04-22 20:00:01')
[2018-04-24 04:00:02,043: DEBUG/Worker-1] (0.016) DELETE FROM celery_taskmeta WHERE hidden=1; args=(True,)
[2018-04-24 04:00:02,045: DEBUG/Worker-2] (0.038) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-23%', 0)
[2018-04-24 04:00:02,100: DEBUG/Worker-2] (0.034) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-23%', 1)
[2018-04-24 04:00:02,123: DEBUG/Worker-2] (0.010) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-23%', 2)
[2018-04-24 04:00:02,149: DEBUG/Worker-2] (0.007) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-23%', 3)
[2018-04-24 04:00:02,152: DEBUG/Worker-1] (0.009) UPDATE `celery_tasksetmeta` SET `hidden` = 1 WHERE `celery_tasksetmeta`.`date_done` < '2018-04-22 20:00:02'; args=(True, u'2018-04-22 20:00:02')
[2018-04-24 04:00:02,160: DEBUG/Worker-2] (0.008) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-23%', 4)
[2018-04-24 04:00:02,187: DEBUG/Worker-1] (0.030) DELETE FROM celery_tasksetmeta WHERE hidden=1; args=(True,)
[2018-04-24 04:00:02,193: WARNING/Worker-2] {'user_id': 1L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 0, 'type2': 0}
[2018-04-24 04:00:02,299: DEBUG/Worker-1] (0.015) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '8d747e6a-b673-4ca3-8c93-ad28ab665986'; args=('8d747e6a-b673-4ca3-8c93-ad28ab665986',)
[2018-04-24 04:00:02,317: DEBUG/Worker-2] (0.032) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (1, 0, 0, 0, 0, 0, '2018-04-23'); args=[1, 0, 0, 0, 0, 0, u'2018-04-23']
[2018-04-24 04:00:02,369: DEBUG/Worker-2] (0.019) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-23%', 2, 0)
[2018-04-24 04:00:02,382: DEBUG/Worker-2] (0.009) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-23%', 2, 1)
